-0.023234338226048146,-0.010525515001965663,0.05204831287941042,-0.011923413042868536,0.01032999824017232,-0.026832779245057073,0.012638901741520145,-0.017495963292853377,0.016410240477483337,-0.020258481885260346
-0.024016015631274035,-0.011391908137325046,0.05401265879534034,-0.011777882505608211,0.013179708238898788,-0.02528268373928172,0.011644735610584447,-0.01884020383573609,0.015855496818911352,-0.0209383213872905
-0.02445626970747446,-0.013410653595240962,0.055521083685825263,-0.011246603093117272,0.011764261764869471,-0.021936365831326687,0.011169465259596126,-0.020479087556282152,0.015390571739305928,-0.019203158500112727
-0.02469164337922779,-0.014658480788262152,0.05662097821373602,-0.010884799961879188,0.011073664299429926,-0.020664320192487873,0.011595228904997701,-0.020905746571532158,0.014568273192492903,-0.015447358783748172
-0.025002899976736697,-0.01477840922544197,0.05807766043235568,-0.008867370339969816,0.010105962558944748,-0.018663718355496073,0.009891768178710597,-0.022284159178822482,0.012561875451772217,-0.011761844864369951
-0.025322651389670516,-0.014497785404836818,0.05946140720459209,-0.007423089230783719,0.010669874443369365,-0.017426568859153946,0.009570926571672439,-0.02294767950043261,0.011121094957194794,-0.008047832939168553
-0.025557914612618467,-0.014572742939534603,0.05999452410406902,-0.006670645982153833,0.009474328263330611,-0.015307525234295127,0.010297893356596394,-0.023968637834405407,0.009744972977625915,-0.00897905275111574
-0.02610787245942639,-0.01428363777224863,0.060346482534466325,-0.0051822850740348425,0.008970273235598847,-0.014120604333553333,0.01268183518748145,-0.025466009804312358,0.010100862227699927,-0.005333350439558265
-0.026007873545897293,-0.01379327626931242,0.060487367864270225,-0.004879384483427285,0.009761115690101768,-0.012144493198506301,0.01236041856162319,-0.02639010545290843,0.008296486652209889,-0.004080137918523741
-0.02621894165456316,-0.014593348497434416,0.06083846239691448,-0.002600440863525999,0.009103383449448384,-0.010010196177488107,0.011704283728054266,-0.026696459885336088,0.006653243822546784,-0.0029089862576479053
-0.026177098788744264,-0.016590015493411686,0.06046904242099604,-0.0012000264899968542,0.009613419090654437,-0.01030261538111124,0.013172671187930751,-0.026756036981666648,0.006838244423962692,-0.002436684668057021
-0.026312891766340937,-0.016144486497782246,0.060992651613588376,-0.0014799929828955296,0.008189680957805314,-0.011378501897038235,0.011882452348648154,-0.026335458161628522,0.0060378548986763925,-0.0024447650935719434
-0.025804685337915318,-0.017080308504128196,0.06092492156985466,-4.169741191379894E-5,0.008877016180696808,-0.010622971923596555,0.013002767075122157,-0.02812558449848712,0.006377535653003419,-9.476210132353668E-4
-0.02552035828579706,-0.016428554248971737,0.06040843991444669,-4.433605289694633E-4,0.009161655162316996,-0.01037081086810393,0.013445134322901453,-0.02984230013795197,0.004970688549955304,-0.003832139347072744
-0.025392012632844227,-0.015603014151646603,0.05960766533765269,0.002656794184418043,0.00839849160703557,-0.008113518739061628,0.01323061292510029,-0.030746595026538176,0.0063609742014698045,-0.0026162964188573556
-0.02534975912518129,-0.015325376162500726,0.059660143609895556,0.001680541832266216,0.00845328476394236,-0.008207181918136812,0.013031649701692887,-0.029956126022931486,0.009187672453979556,-0.0016077946080830796
-0.025743418613185975,-0.014913798796732724,0.06038574972014045,0.0027257871926723225,0.007798681312103293,-0.0066164952370335005,0.012453407367128147,-0.03074680945410599,0.010600088550837066,-0.0014628440250853796
-0.025832860712731495,-0.014733491344057353,0.06087294643635365,0.0032696092150196815,0.005392674320408588,-0.004615577724600068,0.011964425409796621,-0.03235887208111236,0.012364908175422441,7.218517116826762E-4
-0.025946540056758147,-0.015083431286027436,0.06170416258899612,0.0038431570739254337,0.004291877800512793,-0.0047285512520404485,0.010764384223769734,-0.03246428816097921,0.011641052437842457,0.003307288837607857
-0.02566065716612776,-0.0163625617173154,0.06169901837710696,0.005359756066894198,0.004070905097504198,-0.003583248636738812,0.012630482839816732,-0.031048150201977633,0.011262202429359767,0.0028588914450312438
-0.025817702519689158,-0.016078756516742832,0.06261374600714248,0.006290369390299193,0.002164063884424417,-0.0018359088991243397,0.012536618413985507,-0.030939499209464982,0.010923348200843803,0.0031507275742997816
-0.025602299812857676,-0.015036348170766087,0.06293029176992576,0.007247657657560914,9.486913145318565E-4,-0.002883697059731061,0.011625805151902353,-0.029207552078009024,0.011891482459717273,0.0019246161083834015
-0.02532971064440185,-0.01625048924765707,0.06289085849575715,0.0059999665113497375,0.0016577331716911593,-0.003248769604936307,0.012534052564393331,-0.02847693704734234,0.012574423457411709,-0.002055493358091651
